,average_rating
7872,5.72421
7875,6.1585
7879,6.11848
7880,6.235530000000001
7882,6.3744
7884,7.0
7895,6.986839999999999
7897,5.9057699999999995
7906,7.62091
7911,7.4375
7912,6.1258099999999995
7937,6.8071399999999995
7938,6.725639999999999
7944,6.43269
7953,6.8075
7960,6.971430000000001
7961,6.32055
7971,6.29851
7982,6.25167
7987,6.419230000000001
7990,6.37565
7992,5.882630000000001
7997,6.61667
8013,5.94574
8017,6.30492
8020,6.12588
8021,6.761360000000001
8031,7.04595
8039,6.14365
8041,5.94348
8042,6.059
8043,5.96835
8058,6.39424
8064,6.32656
8070,7.015
8082,6.0479400000000005
8086,6.5
8089,6.0262400000000005
8090,6.52727
8092,6.402080000000001
8114,6.756410000000001
8118,5.92852
8128,6.36961
8131,6.05882
8133,6.16603
8142,5.7392900000000004
8147,6.32262
8148,6.3718699999999995
8150,6.35283
8152,7.055560000000001
8154,6.29091
8159,6.648680000000001
8177,6.236619999999999
8184,5.96963
8186,6.4440599999999995
8187,6.484380000000001
8188,5.93624
8192,6.28188
8193,6.00608
8197,6.33019
8200,7.1
8206,6.5619
8216,5.75548
8218,6.75
8219,6.75
8223,6.5125
8245,6.78205
8247,6.13061
8252,7.01452
8256,6.07151
8269,6.14527
8270,6.27719
8278,6.25847
8279,6.25293
8282,6.8324300000000004
8293,5.80965
8298,6.03964
8302,6.27
8312,6.377190000000001
8317,5.7642
8323,6.45213
8324,6.99281
8331,5.7750900000000005
8335,6.53974
8336,6.35571
8345,5.71793
8346,6.68462
8348,6.67647
8362,5.96828
8368,6.41735
8377,6.05426
8383,6.29068
8386,6.4682900000000005
8394,5.93529
8397,6.40385
8399,6.25755
8407,5.854019999999999
8415,6.809089999999999
8418,6.52632
8425,6.83182
8437,6.1933300000000004
8443,6.732260000000001
8444,7.441669999999999
8445,6.56778
8457,6.72
8458,6.1445300000000005
8461,6.60278
8465,6.43518
8466,6.65152
8492,6.85526
8506,7.44842
8508,6.01474
8511,6.81515
8525,6.59722
8526,6.20948
8531,6.120830000000001
8533,6.14407
8545,6.42059
8548,6.27529
8549,6.16402
8554,5.92286
8557,5.607
8565,6.95167
8566,6.74839
8579,5.9465900000000005
8584,6.05455
8591,6.31556
8597,6.528569999999999
8601,6.57895
8603,5.7996300000000005
8607,6.55
8610,5.8125
8611,6.563160000000001
8615,6.828119999999999
8624,5.91171
8627,6.686489999999999
8633,5.99549
8642,6.2381
8648,5.83016
8649,6.1464300000000005
8658,6.76613
8674,6.4378400000000005
8680,6.08446
8686,6.40233
8687,6.276669999999999
8689,6.75333
8694,6.20849
8700,6.194030000000001
8702,6.33404
8704,6.068890000000001
8706,5.76484
8707,6.20175
8721,6.25
8722,5.804819999999999
8727,6.75758
8734,5.902080000000001
8739,6.39302
8740,5.82857
8741,6.08678
8745,6.06613
8757,5.93614
8759,6.53125
8772,5.84262
8776,5.8735599999999994
8784,6.40909
8787,6.1849099999999995
8795,5.79786
8796,6.09684
8798,6.06176
8802,6.79833
8803,6.44706
8807,6.156000000000001
8810,6.4351400000000005
8814,6.44194
8822,5.91237
8823,6.48514
8826,6.05
8844,6.95667
8847,5.71502
8853,6.52286
8858,5.818890000000001
8859,6.30556
8860,5.994
8865,5.93256
8868,6.556939999999999
8869,6.578119999999999
8873,6.37
8874,6.24492
8878,6.26465
8880,5.93535
8885,6.2875
8889,5.86074
8890,5.75714
8895,5.9873199999999995
8897,6.11373
8921,6.140619999999999
8944,6.15517
8946,6.22813
8949,6.70303
8956,6.30476
8963,6.31907
8965,6.57895
8966,6.4
8968,6.36471
8977,6.10377
8978,5.75853
8980,6.6
8986,6.54545
8993,6.4307099999999995
8995,6.26875
8998,6.16
9003,6.18936
9004,6.9
9016,5.94265
9020,5.69375
9022,5.62747
9025,6.06757
9030,6.07907
9031,5.967569999999999
9033,6.45833
9034,6.51389
9037,5.9604800000000004
9038,5.96577
9044,6.355
9049,6.49833
9065,6.53805
9077,5.71225
9078,6.13333
9082,6.1339999999999995
9094,5.85513
9095,6.2445900000000005
9096,5.77061
9104,5.89494
9106,5.77193
9107,6.37424
9122,6.4375
9127,6.26029
9139,6.20638
9144,6.51471
9150,6.29767
9152,5.96515
9154,6.2186
9155,6.43684
9159,6.05476
9162,6.97381
9163,6.3
9166,6.68382
9196,6.27042
9198,6.32143
9200,6.7096800000000005
9205,6.318919999999999
9212,6.19565
9215,5.93582
9224,5.70836
9227,5.963769999999999
9231,6.0814
9235,5.79464
9247,6.06482
9250,6.0
9257,6.09057
9268,6.07083
9269,6.1175
9275,6.45667
9278,6.2197
9287,6.09286
9292,5.775
9301,6.15952
9302,6.16604
9304,5.8425
9307,5.79707
9320,6.25526
9327,5.96154
9330,5.83766
9335,6.093999999999999
9339,6.20125
9341,5.68385
9342,5.68245
9345,6.0125
9350,6.05185
9354,6.3575800000000005
9355,6.17021
9357,6.17941
9363,6.196969999999999
9382,6.23226
9389,6.2129
9394,6.8354800000000004
9395,5.80921
9412,6.30465
9414,5.78431
9416,6.0782099999999994
9433,6.1357099999999996
9438,6.129169999999999
9439,6.14423
9443,5.95
9444,5.8308800000000005
9448,5.99556
9450,6.26605
9453,6.28226
9456,5.8554699999999995
9457,6.2342900000000006
9460,6.17976
9463,5.95064
9467,6.0418400000000005
9472,6.36333
9477,6.15375
9479,5.86436
9488,5.92882
9494,6.78857
9502,5.75614
9505,5.99633
9506,5.8724
9511,5.768
9513,6.49167
9515,6.04455
9520,5.80055
9536,5.98
9538,5.92857
9544,5.70901
9546,5.9513
9553,6.41563
9562,6.1847199999999996
9564,5.99167
9566,6.14389
9567,6.27419
9568,6.26406
9571,6.16667
9574,6.110530000000001
9590,6.1025599999999995
9592,5.7342699999999995
9594,5.87685
9598,6.14145
9601,5.87197
9606,5.8185199999999995
9607,6.27885
9611,5.98039
9619,5.83582
9624,5.6948099999999995
9648,6.13333
9653,5.87945
9654,5.78571
9655,5.89815
9657,6.13
9660,5.82095
9662,6.452380000000001
9665,5.66218
9666,5.7266699999999995
9669,5.669169999999999
9674,6.20455
9675,5.80154
9679,5.67203
9683,6.13529
9691,8.522730000000001
9697,5.77908
9704,5.90185
9710,5.80145
9714,6.12857
9718,6.1315800000000005
9721,5.72692
9724,5.94024
9733,6.3916699999999995
9736,6.08421
9744,5.90689
9765,5.9435400000000005
9767,5.84286
9775,6.00294
9776,5.988569999999999
9777,5.69857
9781,6.02778
9782,6.01579
9785,5.74
9788,5.80703
9790,5.74885
9798,6.058330000000001
9799,5.69492
9802,5.7855300000000005
9804,6.08333
9805,5.74662
9809,6.015619999999999
9812,5.69701
9833,5.78966
9837,5.7051300000000005
9838,6.006819999999999
9841,6.590319999999999
9844,5.75379
9845,5.83409
9851,5.808330000000001
9858,5.9076900000000006
9860,5.92439
9864,6.02033
9867,5.8
9882,5.79167
9886,5.81939
9887,5.93558
9893,5.927630000000001
9894,5.82292
9895,5.98661
9897,5.83395
9898,5.9067099999999995
9902,5.71318
9905,5.63007
9906,5.61667
9916,5.7354199999999995
9918,5.8093900000000005
9921,5.6403
9929,5.86792
9934,5.76907
9954,5.65338
9955,6.169
9963,6.01471
9964,5.9596800000000005
9986,5.8378
9993,6.06
9998,5.73387
10001,6.02632
10011,5.82143
10014,5.7662
10017,5.82256
10019,5.66737
10022,5.8006
10023,6.16667
10024,5.643
10035,5.73611
10039,5.68763
10053,5.77083
10059,6.06111
10060,5.6569400000000005
10062,6.06061
10067,5.66875
10068,5.593
10073,5.9694400000000005
10076,5.8404300000000005
10079,5.677230000000001
10087,5.68955
10089,6.5
10097,6.0625
10098,6.0
10099,5.8087
10102,6.04667
10113,5.87632
10115,5.85088
10119,5.78733
10120,5.9055599999999995
10121,5.97429
10127,5.75435
10137,5.6230199999999995
10138,5.83235
10142,5.84595
10143,5.69391
10147,5.70465
10148,5.59359
10152,5.91184
10155,5.80164
10161,5.604080000000001
10163,5.60539
10165,5.775
10167,5.826969999999999
10168,5.6866699999999994
10174,5.995
10175,5.90533
10192,5.97561
10196,5.883719999999999
10198,5.84091
10202,5.932
10219,5.94615
10226,5.93305
10232,5.87
10233,5.76154
10248,5.87487
10249,5.78849
10250,5.7967699999999995
10260,5.7
10266,5.67176
10280,5.85196
10291,5.8175
10298,5.6899
10302,5.75
10303,6.02537
10305,5.6331
10310,5.77551
10317,5.6764
10318,5.59202
10320,5.671880000000001
10322,5.74242
10323,5.62617
10324,5.64663
10329,5.70448
10334,5.66765
10335,5.91742
10337,5.625
10344,5.60757
10348,5.70556
10358,5.58333
10359,5.61395
10361,5.5808800000000005
10364,5.73649
10368,5.7352300000000005
10380,5.68919
10381,5.94795
10382,5.75
10390,5.60909
10391,5.547219999999999
10392,5.6129
10393,5.87857
10397,5.82
10400,5.73396
10401,5.7
10404,5.6114
10418,5.75714
10423,5.77735
10428,5.591069999999999
10432,5.71133
10434,5.6127
10437,5.69298
10441,5.71744
10446,5.60606
10462,5.74098
10463,5.65645
10465,5.63415
10473,5.84167
10474,5.75306
10506,5.63889
10512,5.75714
10528,5.64706
10534,5.61563
10542,5.9785699999999995
10550,5.581930000000001
10556,5.68269
10560,5.72462
10562,5.86735
10589,5.5462
10608,5.6
10610,5.71429
10618,5.61364
10622,6.00248
10625,5.54
10632,5.69906
10641,5.51359
10644,5.565
10647,5.56838
10652,5.65
10658,5.70294
10659,5.566669999999999
10660,5.60145
10662,5.57667
10666,5.57062
10668,5.54684
10672,5.5345699999999995
10676,5.60214
10678,7.09167
10688,5.55278
10691,5.6075
10693,5.52959
10703,5.5564800000000005
10704,5.72727
10708,5.5441199999999995
10716,5.5107099999999996
10721,5.58269
10724,5.5770800000000005
10726,5.5559
10737,5.6
10741,5.5243199999999995
10747,5.55161
10751,5.63342
10757,5.51282
10759,5.51243
10764,5.577999999999999
10766,5.5467699999999995
10769,5.43125
10772,5.46775
10786,5.64848
10794,5.49333
10801,5.54809
10804,5.88333
10817,5.4859599999999995
10821,5.50091
10823,5.514469999999999
10836,5.55377
10837,5.50545
10840,5.46471
10843,5.56339
10857,5.47037
10865,5.47931
10869,5.59204
10873,5.43686
10874,5.54725
10879,5.58774
10883,5.4587
10890,5.46429
10897,5.62703
10900,5.50122
10906,5.32581
10907,5.4528300000000005
10909,5.42857
10922,5.46605
10924,5.56815
10934,5.49829
10936,5.42889
10941,5.56154
10942,5.52976
10946,5.50892
10951,5.50333
10952,5.54045
10954,5.55
10966,6.731339999999999
10971,5.49247
10976,5.544230000000001
10984,5.31765
10988,5.377759999999999
10991,5.4
10992,5.53261
10994,5.58211
10998,5.38235
10999,5.57576
11004,5.57903
11010,5.4705900000000005
11011,5.44629
11020,5.39846
11025,5.35476
11028,5.49737
11033,5.44
11037,5.422619999999999
11041,5.45671
11042,5.4972
11048,5.373530000000001
11055,5.40867
11073,5.35227
11074,5.375
11075,5.3947400000000005
11080,5.51029
11081,5.3303
11083,5.41327
11086,5.46181
11091,5.40682
11095,5.56046
11098,5.39479
11113,5.396380000000001
11117,5.46939
11128,5.37345
11129,5.4129
11134,5.4619
11138,5.48466
11139,5.41709
11142,5.3524199999999995
11153,5.45521
11159,5.34906
11162,5.46929
11169,5.34388
11172,5.35917
11181,5.52551
11183,5.50192
11187,5.619
11188,5.317019999999999
11191,5.22222
11200,5.53571
11201,5.37104
11202,5.3987099999999995
11211,5.26923
11218,5.4
11225,5.36333
11226,5.3125
11232,5.433330000000001
11238,5.43
11239,5.24286
11245,5.07273
11248,5.27963
11249,5.20758
11251,5.48281
11253,5.22813
11256,5.25714
11261,5.4398599999999995
11266,5.3741900000000005
11268,5.18064
11275,5.475
11276,5.44574
11280,5.377999999999999
11281,5.24571
11283,5.21622
11287,5.39856
11296,5.17705
11302,5.4
11307,5.3
11308,5.27237
11309,5.22745
11310,5.42025
11323,5.140619999999999
11324,5.4379599999999995
11334,5.54318
11339,5.3261400000000005
11347,5.252000000000001
11349,5.39038
11350,4.9625
11358,5.16667
11363,5.19804
11368,5.34891
11373,5.39326
11375,5.284
11377,5.3708
11381,5.39829
11382,5.25162
11383,5.283930000000001
11389,5.111000000000001
11394,5.20478
11402,5.1024400000000005
11407,5.34226
11408,5.30778
11413,5.34225
11417,5.4099
11419,5.4095699999999995
11428,5.1875
11430,5.24706
11431,5.28594
11443,5.50255
11445,5.27663
11467,5.1353800000000005
11470,5.1025
11477,5.25294
11494,5.290109999999999
11506,4.98125
11511,5.22923
11515,5.0625
11518,5.46875
11543,5.01875
11544,5.04054
11552,5.2714300000000005
11553,5.09762
11561,5.03235
11564,4.81543
11568,5.23611
11571,5.03613
11587,4.90909
11588,5.14348
11596,5.22414
11610,5.20545
11611,5.11143
11618,5.48177
11622,4.93824
11627,4.9644699999999995
11629,5.25
11632,5.586130000000001
11634,5.36828
11635,4.8871400000000005
11639,5.30382
11650,5.49008
11652,5.29277
11655,4.93056
11671,5.57935
11674,4.87879
11675,4.84375
11677,5.26167
11693,4.9675
11703,5.24627
11706,5.32806
11707,4.6573
11713,5.01702
11716,5.38506
11732,5.15
11733,5.254169999999999
11740,5.23099
11744,5.17361
11745,5.41602
11755,5.21234
11759,5.2697
11771,4.7945
11772,4.90854
11779,5.35155
11782,5.3733900000000006
11790,5.35917
11798,5.03958
11802,5.407780000000001
11807,5.40838
11808,4.7580599999999995
11820,5.2670699999999995
11825,5.43699
11826,5.4096400000000004
11829,4.797619999999999
11835,5.252730000000001
11838,5.25
11854,4.87143
11857,5.4652199999999995
11858,5.11943
11859,4.75714
11866,5.395
11877,5.083819999999999
11881,5.2392199999999995
11884,4.83
11886,4.9
11887,5.02353
11892,4.93
11906,5.027419999999999
11907,4.914630000000001
11912,4.81364
11923,5.077459999999999
11925,4.86667
11932,4.6
11934,5.06613
11943,4.66512
11955,5.00625
11959,4.99273
11964,4.77381
11965,5.00847
11968,4.90385
11971,5.06912
11973,4.72564
11975,5.16939
11981,4.90189
11983,5.34967
11985,4.96341
11987,4.53125
11993,4.97083
11998,5.0134300000000005
12008,4.5441199999999995
12017,4.45161
12026,4.84545
12036,5.04545
12038,4.89273
12041,4.385
12042,5.2666699999999995
12048,5.16915
12059,4.94576
12065,4.62179
12078,4.62103
12081,5.182580000000001
12088,4.7333300000000005
12107,4.38472
12108,4.99067
12111,4.50139
12112,5.09734
12116,4.90426
12118,4.798109999999999
12119,4.69574
12140,5.15682
12148,5.2645
12149,5.309130000000001
12152,4.372730000000001
12154,5.1838
12155,4.47674
12158,5.163530000000001
12165,5.45467
12168,4.656000000000001
12173,5.27009
12174,4.375
12175,5.321619999999999
12178,4.34286
12179,4.87105
12185,5.16916
12188,4.23548
12194,5.018619999999999
12195,5.04333
12196,4.79167
12207,5.20667
12217,4.72963
12218,5.18939
12220,4.82273
12224,5.0122
12228,4.36111
12230,4.62
12240,4.65
12242,5.28744
12246,4.161519999999999
12247,4.78095
12250,5.1601
12252,5.20119
12256,5.56195
12259,4.73134
12261,4.26429
12268,5.32562
12276,5.27431
12277,4.14687
12279,4.42125
12286,4.61509
12287,4.69016
12293,5.01915
12300,5.048080000000001
12301,5.24779
12305,5.16038
12307,4.54758
12309,4.87429
12310,5.20927
12314,4.37564
12319,4.25641
12325,5.13172
12329,4.80071
12335,5.169490000000001
12344,5.01081
12346,4.23714
12363,5.269880000000001
12367,4.54727
12375,4.70781
12376,4.4627300000000005
12378,5.15848
12383,5.02568
12386,5.15153
12398,5.29836
12403,5.0852
12411,4.51455
12415,5.13636
12430,4.31818
12431,3.98329
12434,3.73
12436,4.14773
12442,4.8367
12445,4.67466
12447,5.17882
12452,4.61491
12456,5.17952
12464,4.910419999999999
12465,5.2373199999999995
12468,4.22609
12478,5.00157
12482,4.5625
12489,4.1523699999999995
12492,5.2594199999999995
12496,5.31605
12504,5.24401
12511,5.08125
12514,4.26354
12516,5.2657099999999994
12520,5.15324
12521,3.37281
12527,4.3857099999999996
12531,5.25082
12546,4.14151
12551,4.94345
12556,4.34615
12561,5.13968
12567,5.14987
12571,3.88125
12573,5.2790099999999995
12575,4.58228
12576,3.81675
12578,4.68462
12582,5.02652
12584,4.54333
12589,3.17568
12596,5.40723
12623,3.8
12624,4.45366
12625,4.77
12626,3.30571
12629,3.61628
12633,3.2
12639,5.35916
12645,4.84084
12646,4.16667
12649,4.72636
12651,3.9683
12654,4.9825
12655,4.41974
12670,4.64318
12684,4.9381900000000005
12686,2.9
12691,4.97652
12694,4.75416
12700,4.2
12702,4.127269999999999
12726,5.00739
12731,3.89879
12733,4.544569999999999
12739,5.13391
12744,3.46939
12745,5.03558
12746,3.98308
12753,5.28043
12754,5.18811
12761,4.37604
12763,3.60545
12767,5.21643
12777,4.85048
12780,3.01
12781,5.1052
12792,4.77381
12795,4.58258
12809,4.21619
12811,4.74947
12812,5.1691199999999995
12821,4.63783
12827,4.39113
12829,4.27008
12833,4.61638
12841,3.86911
12844,4.41772
12845,3.8431
12848,3.6777800000000003
12855,4.65492
12856,4.421880000000001
12860,5.1832400000000005
12869,4.86731
12870,4.63382
12872,5.056030000000001
12874,5.23254
12882,3.84887
12888,3.77069
12896,5.06801
12900,4.8869
12901,3.3708699999999996
12902,4.96893
12907,3.8582699999999996
12917,4.18289
12920,4.41086
12926,4.675
12935,4.03296
12947,3.5124199999999997
12950,4.06205
12955,4.16295
12961,4.042330000000001
12963,3.70654
12966,3.8650800000000003
12969,4.8033
12975,4.65794
12977,4.58437
12978,4.3598300000000005
12979,4.72841
12985,3.2031099999999997
12987,4.70211
12988,4.54199
13005,4.18628
13010,3.2502
13011,3.67697
13016,4.44679
13018,4.0854
13021,3.31035
13022,3.57363
13028,4.05051
13031,2.17584
13041,5.72353
13058,6.30769
13060,5.14286
13067,4.058330000000001
13075,5.56
13077,6.25
13083,6.15
13091,3.625
13106,5.20667
13107,6.8409699999999996
13108,4.9
13110,5.931030000000001
13112,4.33333
13118,5.7963
13128,4.75
13137,5.2
13139,6.75
13143,6.38762
13144,6.83333
13147,6.5360000000000005
13149,7.19048
13161,6.1875
13166,6.0
13171,3.16667
13175,4.2333300000000005
13184,2.78571
13189,2.8
13197,4.25
13199,6.66667
13200,6.18829
13207,6.125
13211,6.191669999999999
13214,7.5164800000000005
13223,4.54545
13224,4.8
13228,5.75
13232,6.5
13243,8.81818
13248,5.82143
13249,5.90909
13252,7.60098
13259,6.0
13262,6.89474
13264,6.7518199999999995
13269,5.54615
13280,5.35294
13291,6.71691
13293,5.7511
13301,6.53571
13303,6.90307
13307,6.49362
13319,7.250719999999999
13321,7.1966
13323,5.68095
13327,5.8857099999999996
13328,5.2
13340,3.9375
13342,4.6
13348,5.9
13351,2.0
13353,4.21875
13363,5.5
13377,2.8
13378,4.65
13381,3.25
13382,3.3666699999999996
13387,5.42963
13388,5.0
13394,4.90909
13397,7.25857
13403,5.195
13406,3.15385
13417,5.82308
13423,5.79167
13428,7.02632
13433,5.45
13437,5.465380000000001
13441,6.247999999999999
13446,5.5
13453,3.5
13454,4.19048
13455,4.875
13458,6.08333
13459,6.4142
13461,5.66667
13465,6.8
13468,7.0
13470,4.885
13473,5.2
13476,6.1875
13488,5.5
13489,4.93571
13497,4.16667
13498,5.38462
13500,5.5
13507,5.46429
13508,5.05577
13518,5.2
13522,4.83333
13532,5.54167
13537,6.68182
13540,5.6
13546,5.3
13556,6.28571
13559,3.7058800000000005
13571,5.2666699999999995
13579,5.77273
13582,5.84
13589,5.52632
13601,6.0
13603,6.577780000000001
13609,5.08824
13622,6.27273
13642,4.16667
13658,5.875
13665,5.2
13669,4.0
13683,5.0
13685,4.79167
13695,4.0
13699,6.25
13701,4.3875
13707,5.15
13712,6.27778
13715,6.48505
13717,4.5
13722,6.13333
13734,4.42857
13743,5.5
13746,5.42857
13747,3.16667
13752,5.75185
13759,5.38636
13768,6.10714
13770,5.83333
13776,5.91429
13795,5.0
13797,6.589289999999999
13823,3.4
13826,6.0
13827,6.8918
13838,2.66667
13840,6.5
13841,5.04545
13844,4.5
13848,6.88037
13849,6.381480000000001
13850,4.78333
13853,3.9
13864,1.0
13867,4.4
13874,3.8181800000000004
13875,5.64091
13888,5.25862
13890,5.45789
13894,2.66667
13896,5.39286
13897,3.5
13900,5.5
13909,7.1416699999999995
13910,4.3
13911,4.27778
13913,3.66667
13923,6.0
13929,3.69737
13933,5.066669999999999
13937,8.0
13943,5.36207
13944,4.16667
13958,5.33333
13960,5.875
13968,5.53571
13970,5.066669999999999
13971,5.2
13982,5.41667
13986,4.77778
14002,5.60714
14003,6.04817
14008,5.23571
14009,6.45455
14012,4.28571
14023,5.64274
14027,5.66667
14044,4.46
14049,7.5
14051,6.34628
14065,3.0
14078,5.21053
14079,4.0
14089,5.33333
14092,6.11667
14094,5.13604
14099,7.50323
14104,5.25
14117,5.14
14120,3.8571400000000002
14137,6.5
14141,6.5056400000000005
14152,5.0
14158,5.0
14165,6.36364
14166,7.500710000000001
14171,5.0
14178,5.21429
14182,6.22222
14192,5.51923
14193,6.0
14197,6.0
14201,5.32143
14202,6.68421
14203,5.052630000000001
14208,4.7
14218,5.2619
14226,7.5
14229,5.066669999999999
14238,4.35714
14248,4.6637900000000005
14252,5.11905
14259,6.125
14265,4.0
14285,5.06522
14286,4.34615
14288,6.5
14294,6.0
14295,2.0
14297,4.33333
14298,3.5
14302,3.875
14303,6.2058800000000005
14306,6.52115
14307,6.5
14310,6.5
14318,6.03947
14321,5.33333
14327,4.85714
14329,2.5
14335,4.83333
14336,5.38542
14338,4.6069
14345,5.4
14360,5.32609
14361,3.0
14366,5.25192
14370,7.25
14377,6.42857
14381,5.5
14382,5.05882
14386,2.0
14389,4.3
14397,5.0
14401,4.66
14405,6.49843
14408,5.5
14415,6.66667
14419,5.5
14425,6.0
14433,6.09583
14442,5.5
14443,5.33333
14444,4.62857
14448,3.97856
14452,5.33333
14456,5.33333
14457,5.5
14458,5.85
14464,6.07143
14466,4.5
14467,4.0
14478,5.83333
14487,6.05
14494,7.0028
14498,6.32
14503,5.66667
14508,4.652
14509,5.1142900000000004
14517,5.25
14525,5.66667
14536,6.225
14544,6.765619999999999
14547,5.740880000000001
14548,6.35
14563,5.0
14572,6.1875
14573,7.5625
14577,5.423080000000001
14578,4.44444
14582,5.6
14589,5.922219999999999
14592,5.99737
14593,7.41667
14595,4.625
14597,5.34286
14604,6.0625
14610,7.0
14613,4.65517
14619,4.57273
14628,7.603339999999999
14636,7.41898
14646,5.875
14650,7.0125
14654,6.0
14657,5.5
14661,4.73158
14666,5.32308
14667,4.94118
14680,7.23636
14681,4.0923099999999994
14689,5.0
14692,5.23684
14693,6.66667
14710,3.66667
14712,5.25
14727,5.65714
14729,5.42857
14731,7.24045
14734,5.3642900000000004
14736,4.66667
14748,5.7
14754,5.5
14764,6.857139999999999
14765,4.66667
14773,3.0
14798,6.33333
14804,6.225
14810,3.7
14819,7.580830000000001
14822,3.4285699999999997
14824,4.7
14827,3.72727
14858,5.41667
14862,6.789289999999999
14865,5.0
14874,7.075
14875,7.0
14876,6.0
14878,4.0
14889,3.8
14892,7.0
14893,4.0
14894,6.15714
14895,6.2125
14901,5.09091
14909,4.71429
14910,6.0
14924,5.75
14933,5.5
14939,5.625
14945,2.0
14947,5.43023
14948,5.14
14952,5.65517
14959,6.1052599999999995
14972,7.16667
14975,6.98273
14984,2.0
14990,5.5
14997,6.5
15012,7.14762
15037,4.92
15043,3.66667
15050,3.7777800000000004
15055,5.8225
15057,3.45
15062,5.80769
15078,6.5
15090,7.16333
15091,6.726560000000001
15096,4.8
15101,5.58824
15103,6.809089999999999
15109,6.49325
15113,6.42857
15116,5.90476
15119,5.8
15121,5.69231
15126,5.4375
15133,4.25
15137,1.0
15143,2.83333
15145,5.2
15147,4.625
15151,6.5
15168,4.28571
15169,6.22727
15170,6.33333
15173,5.0
15198,6.36667
15212,4.66667
15213,5.15
15214,3.5
15223,6.33333
15226,6.0
15239,8.0
15244,4.5
15245,7.5
15258,5.5
15268,6.0
15269,5.33333
15276,5.0
15282,5.38462
15283,4.64286
15290,5.86765
15291,6.592860000000001
15306,6.957139999999999
15309,5.66667
15315,4.0
15340,5.78571
15344,5.87059
15346,5.35
15350,3.5
15359,6.08
15361,5.52778
15364,4.25
15374,5.38889
15377,5.25
15383,5.25714
15385,5.72222
15387,4.8
15390,7.0
15393,5.32
15404,2.5
15406,4.04
15414,5.0
15428,3.0
15438,5.66667
15439,5.5
15440,7.0
15443,5.0
15452,6.0
15457,4.38889
15465,6.46667
15471,5.5
15474,6.5
15476,5.16786
15479,5.25
15481,7.45
15488,5.59091
15491,6.45
15496,2.0
15499,5.0
15502,5.0
15504,4.975
15515,5.855
15517,6.0
15519,6.44667
15522,5.5
15523,5.78571
15532,2.9375
15541,3.41667
15549,5.66667
15556,4.2
15566,5.475
15569,4.85714
15572,5.47826
15574,4.07143
15585,5.36538
15592,7.5
15598,5.66667
15601,5.75
15604,5.0
15609,7.0
15612,7.0
15615,3.25
15624,3.375
15634,5.66667
15645,4.316669999999999
15647,6.43357
15649,3.88889
15652,6.0
15654,4.4375
15655,5.02632
15658,6.25
15665,3.8095199999999996
15666,6.5
15667,5.41667
15676,7.05
15684,5.675
15686,1.0
15689,4.625
15690,6.25
15712,7.214289999999999
15727,4.0
15730,3.5
15731,5.6083300000000005
15734,4.735
15735,6.3125
15739,6.33333
15751,5.0
15752,5.95789
15754,5.08333
15762,4.55
15771,5.14815
15772,3.5
15780,5.36364
15785,7.236839999999999
15793,5.36923
15803,4.07143
15804,4.22222
15805,3.4
15812,4.6
15814,4.2714300000000005
15816,4.0125
15821,5.5625
15840,7.0875
15855,3.5
15856,5.83333
15858,2.0
15864,5.27273
15867,3.75
15869,6.35714
15872,5.5
15873,7.0
15878,6.5
15889,2.0
15891,6.1982099999999996
15896,3.30556
15897,6.15385
15906,4.25
15909,5.4375
15916,6.25
15917,2.66316
15922,6.0
15926,6.10625
15929,4.65517
15937,6.99592
15950,5.5
15955,4.0
15956,6.918639999999999
15967,6.23846
15975,4.11111
15978,6.0
15981,4.875
15986,4.75
15993,6.0
15995,5.5
15996,6.25
16007,4.28571
16018,5.0
16028,4.0
16029,2.75
16032,4.59091
16041,4.6
16045,5.0
16047,4.9375
16050,7.16667
16051,4.35
16055,5.224
16056,4.5
16061,6.19444
16063,4.69444
16064,5.0
16065,6.6125
16071,6.148
16072,6.5724100000000005
16079,7.0
16081,5.5
16082,5.75667
16083,5.175
16084,6.47619
16091,5.0
16096,4.53125
16100,4.8125
16109,5.78889
16111,5.6
16116,5.21429
16119,3.2
16122,5.20833
16127,5.82857
16132,9.0
16135,5.2
16137,5.66667
16138,8.46923
16147,6.0
16159,6.08611
16168,7.25833
16169,7.68768
16170,7.2565800000000005
16171,7.42564
16172,7.870589999999999
16176,4.2363599999999995
16181,4.44444
16196,3.0
16198,4.83333
16202,3.5714300000000003
16203,7.0
16204,1.0
16209,4.5
16226,4.83333
16230,6.75
16249,4.85714
16262,6.0
16266,3.5
16269,8.0
16271,6.875
16275,6.325
16278,6.0
16283,4.25
16291,6.0
16297,5.5
16301,4.0
16304,4.0
16306,2.7
16322,7.20455
16327,6.35634
16329,6.0
16330,6.2333300000000005
16338,8.6
16341,5.275
16346,4.5
16351,5.41667
16352,4.2
16359,7.0
16361,5.0
16362,5.0
16366,6.21429
16383,5.0
16392,5.5
16394,5.0
16397,3.63889
16403,7.16667
16409,6.64
16412,4.8
16417,4.5
16426,6.66667
16439,5.0
16443,3.83333
16445,3.8
16454,6.21429
16461,5.14286
16464,4.83333
16472,3.33333
16475,5.05158
16476,4.818969999999999
16477,4.0625
16479,5.622730000000001
16482,6.456519999999999
16484,7.07143
16491,4.90909
16493,5.25
16499,3.5
16500,4.0
16502,5.0
16508,4.92857
16510,5.425
16512,6.125
16517,6.629630000000001
16520,3.75
16521,5.8125
16524,4.45455
16537,3.0666700000000002
